Constellation,Epoch,Satellite_ID,X,Y,Z,vX,vY,vZ
CENTISPACE,2025-03-31 12:59:00,90009,7253.666009623248,-2159.065773151006,-1294.0619818454647,2.3599970764759424,5.801847617431342,3.5664955979768647
CENTISPACE,2025-03-31 12:59:30,90009,7383.684406113616,-1807.7136655533527,-1078.1276593836405,1.9727974954686989,5.90678002290491,3.6293874302857203
CENTISPACE,2025-03-31 13:00:00,90009,7490.27541682519,-1450.6259382469334,-858.764942507041,1.5792922729045675,5.992982432876234,3.6807446884372204
CENTISPACE,2025-03-31 12:00:00,90010,2995.478663883661,-6158.716584425213,-3474.791000189338,5.778157006599286,3.8705110074023343,-1.881599527605088
CENTISPACE,2025-03-31 12:00:30,90010,3337.2415009390797,-5916.855421170306,-3582.112545295393,5.610929414704901,4.189390132404499,-1.694830060782081
CENTISPACE,2025-03-31 12:01:00,90010,3668.435269200501,-5656.255505491966,-3678.064021657896,5.425948439975941,4.494972089410955,-1.5026987586380292
CENTISPACE,2025-03-31 12:01:30,90010,3988.012321011723,-5377.743568941487,-3762.3419612694875,5.223801140581291,4.7862946363192655,-1.3058144211001648
CENTISPACE,2025-03-31 12:02:00,90010,4294.961218126297,-5082.203313102713,-3834.679715824013,5.005128548689434,5.062440152204607,-1.104800891009502
CENTISPACE,2025-03-31 12:02:30,90010,4588.311171733758,-4770.571492206866,-3894.8486165696017,4.770622819045846,5.3225395783235125,-0.900294319696781
CENTISPACE,2025-03-31 12:03:00,90010,4867.134203315508,-4443.835691284959,-3942.6584432493405,4.521025579012895,5.56577424516502,-0.6929417199925576
CENTISPACE,2025-03-31 12:03:30,90010,5130.54825461295,-4103.0310352337465,-3977.958068480305,4.257125480596832,5.791378537193082,-0.4833988377743722
CENTISPACE,2025-03-31 12:04:00,90010,5377.719936197267,-3749.2369356994627,-4000.635921155945,3.979755752145611,5.998642198331503,-0.27232813354175484
CENTISPACE,2025-03-31 12:04:30,90010,5607.867125432155,-3383.573704491687,-4010.620328277922,3.6897916264071684,6.186912474112635,-0.060396748363700466
CENTISPACE,2025-03-31 12:05:00,90010,5820.261406566396,-3007.1990435002645,-4007.879734424376,3.3881476515715008,6.3555960862723975,0.15172554095504856
CENTISPACE,2025-03-31 12:05:30,90010,6014.230346144377,-2621.304421273282,-3992.422798357396,3.075774891844709,6.504161035795468,0.3633683727527807
CENTISPACE,2025-03-31 12:06:00,90010,6189.159597305315,-2227.1113466616257,-3964.298366550639,2.7536580241103166,6.632138230531432,0.5738628527320534
CENTISPACE,2025-03-31 12:06:30,90010,6344.494826937635,-1825.8675501635635,-3923.5953236965943,2.422812337267795,6.739122933594937,0.7825436028310274
CENTISPACE,2025-03-31 12:07:00,90010,6479.743460054787,-1418.8430838196164,-3870.4423205307194,2.0842806409129038,6.824776028832846,0.98875080203358
CENTISPACE,2025-03-31 12:07:30,90010,6594.476236144725,-1007.326350785511,-3805.0073795987532,1.7391300902037712,6.888825099688847,1.1918322143243265
CENTISPACE,2025-03-31 12:08:00,90010,6688.32857270742,-592.6200757824089,-3727.4973798607684,1.3884489338221402,6.931065317889527,1.3911451989858787
CENTISPACE,2025-03-31 12:08:30,90010,6761.001731545769,-176.03722805777053,-3638.157421345794,1.0333431923658278,6.95136013840727,1.58605869821534
CENTISPACE,2025-03-31 12:09:00,90010,6812.263783886102,241.10309149770984,-3537.270071347762,0.6749332746445953,6.94964179731076,1.7759551970086502
CENTISPACE,2025-03-31 12:09:30,90010,6841.950370828367,657.479787123595,-3425.1544939761307,0.31435053979211114,6.9259116092433,1.960232650063398
CENTISPACE,2025-03-31 12:10:00,90010,6849.965256121648,1071.7739167411107,-3302.165465190703,-0.047266186520322835,6.88024006148662,2.138306370315972
CENTISPACE,2025-03-31 12:10:30,90010,6836.280668768763,1482.672839991115,-3168.6922757801017,-0.40877413304178306,6.812766701842411,2.3096108735761933
CENTISPACE,2025-03-31 12:11:00,90010,6800.937433500311,1888.8743533100655,-3025.1575250825495,-0.76903013187609,6.723699817913674,2.4736016735791484
CENTISPACE,2025-03-31 12:11:30,90010,6744.044887724331,2289.0907994615395,-2872.0158085957723,-1.1268941857087769,6.6133159057990945,2.6297570216462143
CENTISPACE,2025-03-31 12:12:00,90010,6665.780584152938,2682.053138838436,-2709.7523029771323,-1.4812330431502472,6.481958926729474,2.77757958504458
CENTISPACE,2025-03-31 12:12:30,90010,6566.3897789326875,3066.5149697787083,-2538.8812522960284,-1.8309237715290363,6.330039350778776,2.9165980580618265
CENTISPACE,2025-03-31 12:13:00,90010,6446.18470575922,3441.2564851078796,-2359.944359762983,-2.1748573160033136,6.158032987471796,3.046368699779807
CENTISPACE,2025-03-31 12:13:30,90010,6305.54363713856,3805.0883521328637,-2173.509089523869,-2.5119420334244666,5.96647960388411,3.1664767925434973
CENTISPACE,2025-03-31 12:14:00,90010,6144.909734662981,4156.855503375597,-1980.1668834668567,-2.8411071890047483,5.755981331680077,3.2765380151843457
CENTISPACE,2025-03-31 12:14:30,90010,5964.789690897462,4495.440825448381,-1780.5312983445374,-3.1613064035177527,5.527200865455896,3.376199725175195
CENTISPACE,2025-03-31 12:15:00,90010,5765.752026546607,4819.768946111681,-1575.235929443251,-3.4715212429598346,5.280859284832637,3.465142200051821
CENTISPACE,2025-03-31 12:15:30,90010,5548.425872982485,5128.808821941479,-1364.932960124736,-3.770763703644386,5.017734519103256,3.54307948934015
CENTISPACE,2025-03-31 12:16:00,90010,5313.498210615859,5421.578353983226,-1150.2902684525072,-4.058080684439891,4.738657951822431,3.609760748772483
CENTISPACE,2025-03-31 12:16:30,90010,5061.712239867404,5697.146667279293,-931.9898526072856,-4.332556270274364,4.444512477811592,3.664970858398849
CENTISPACE,2025-03-31 12:17:00,90010,4793.864919228722,5954.637332048019,-710.7255247819714,-4.593314954000025,4.136229569807443,3.7085312336361693
CENTISPACE,2025-03-31 12:17:30,90010,4510.8044535635845,6193.231190830141,-487.2006996759708,-4.839524521834806,3.814786331726038,3.7403004528660837
CENTISPACE,2025-03-31 12:18:00,90010,4213.427613317468,6412.169003902178,-262.1261490628475,-5.07039880194161,3.4812023888598294,3.7601747615075403
CENTISPACE,2025-03-31 12:18:30,90010,3902.6768931947463,6610.75390348964,-36.21772992213173,-5.285200264719214,3.1365366256947653,3.768088449787211
CENTISPACE,2025-03-31 12:19:00,90010,3579.537519528974,6788.3536479824015,189.8059062291301,-5.483242463977832,2.7818837829562946,3.764014102033474
CENTISPACE,2025-03-31 12:19:30,90010,3245.0343162037802,6944.402668073247,415.22561505752395,-5.663892308869858,2.418370926341914,3.747962715951541
CENTISPACE,2025-03-31 12:20:00,90010,2900.2284395631373,7078.403897511804,639.3240643694959,-5.826572157242504,2.04715380014845,3.719983690990825
CENTISPACE,2025-03-31 12:20:30,90010,2546.213993285398,7189.930381975775,861.3880344502304,-5.970761721955067,1.6694130796546303,3.680164685581076
CENTISPACE,2025-03-31 12:21:00,90010,2184.1145346737812,7278.62666040906,1080.7107059388727,-6.0959997826530055,1.2863505366564234,3.628631343682893
CENTISPACE,2025-03-31 12:21:30,90010,1815.0794842370947,7344.209914052132,1296.5939274380398,-6.201885696497406,0.8991851329715281,3.5655468917614845
CENTISPACE,2025-03-31 12:22:00,90010,1440.2804507920239,7386.470879288251,1508.350455139545,-6.2880807023986955,0.5091490570220074,3.491111607940981
CENTISPACE,2025-03-31 12:22:30,90010,1060.9074846141896,7405.274521340893,1715.3061568686878,-6.354309014380676,0.11748371877281037,3.405562165721989
CENTISPACE,2025-03-31 12:23:00,90010,678.1652713946089,7400.560466776951,1916.8021731071149,-6.400358700791235,-0.27456428165443264,3.3091708552392154
CENTISPACE,2025-03-31 12:23:30,90010,293.2692799230723,7372.343193688556,2112.197027746023,-6.426082347162276,-0.6657471964527096,3.2022446855916464
CENTISPACE,2025-03-31 12:24:00,90010,-92.55812348046831,7320.711979336794,2300.868681545846,-6.431397501589811,-1.0548201686432248,3.085124372288926
CENTISPACE,2025-03-31 12:24:30,90010,-478.0915807279664,7245.830605936329,2482.2165215322757,-6.416286902540356,-1.4405452518926252,2.9581832143187836
CENTISPACE,2025-03-31 12:25:00,90010,-862.1066548841032,7147.9368261348445,2655.6632798391543,-6.380798489979895,-1.8216953972978842,2.821825865748088
CENTISPACE,2025-03-31 12:25:30,90010,-1243.3837372935684,7027.341590589108,2820.656875813654,-6.325045201654594,-2.197058393292464,2.676487007120916
CENTISPACE,2025-03-31 12:26:00,90010,-1620.7119360975269,6884.428040856023,2976.672175523568,-6.249204557218677,-2.5654407453882473,2.5226299222106414
CENTISPACE,2025-03-31 12:26:30,90010,-1992.8929335072403,6719.650271598126,3123.212663148109,-6.153518033697435,-2.9256714830871955,2.3607449859191023
CENTISPACE,2025-03-31 12:27:00,90010,-2358.744799435316,6533.531866844361,3259.8120190894465,-6.038290236485788,-3.276605881961433,2.19134806929502
CENTISPACE,2025-03-31 12:27:30,90010,-2717.105749355079,6326.664215748254,3386.0356000066026,-5.9038878707131515,-3.617129089590221,2.014978867770603
CENTISPACE,2025-03-31 12:28:00,90010,-3066.8378345662386,6099.704613943727,3501.4818163455197,-5.750738518352325,-3.946159644747469,1.8321991587919981
CENTISPACE,2025-03-31 12:28:30,90010,-3406.8307778571075,5853.373985713591,3605.783469441473,-5.579329105972512,-4.262653087731858,1.6435908667590136
CENTISPACE,2025-03-31 12:29:00,90010,-3736.0045889870253,5588.455251073567,3698.6086399588107,-5.390204783337182,-4.565604396448342,1.4497547079309625
CENTISPACE,2025-03-31 12:29:30,90010,-4053.3143537255596,5305.789834611555,3779.662155080437,-5.183966464093669,-4.854052403024639,1.2513075139961598
CENTISPACE,2025-03-31 12:30:00,90010,-4357.752623315312,5006.275630220727,3848.686231759862,-4.9612693357119495,-5.127081935612273,1.0488807715865902
CENTISPACE,2025-03-31 12:30:30,90010,-4648.352833434135,4690.863983266192,3905.4613621750436,-4.722820650782118,-5.383826885163026,0.8431184948634731
CENTISPACE,2025-03-31 12:31:00,90010,-4924.192361122738,4360.55666518808,3949.8070042478143,-4.469377472447458,-5.623472899198809,0.6346751886965919
CENTISPACE,2025-03-31 12:31:30,90010,-5184.395441920351,4016.4026914292403,3981.582149083143,-4.201744272405142,-5.845259912739486,0.4242137837422078
CENTISPACE,2025-03-31 12:32:00,90010,-5428.135938685078,3659.494992520943,4000.6857638450606,-3.920770388730895,-6.048484510585663,0.21240354910003648
CENTISPACE,2025-03-31 12:32:30,90010,-5654.639953834715,3290.966948702683,4007.057108891983,-3.6273473510169056,-6.232502115369515,-8.201171680666769e-05
CENTISPACE,2025-03-31 12:33:00,90010,-5863.188277314987,2911.9887986370723,4000.67592835428,-3.3224060802899804,-6.39672899622712,-0.21256727591557628
CENTISPACE,2025-03-31 12:33:30,90010,-6053.118663008845,2523.7639331295363,3981.5625136593435,-3.006913971302108,-6.540644093195377,-0.4243766220908033
CENTISPACE,2025-03-31 12:34:00,90010,-6223.827926765533,2127.5250850398847,3949.7776398404562,-2.681871864888562,-6.663790652700165,-0.6348365508815785
CENTISPACE,2025-03-31 12:34:30,90010,-6374.773859692946,1724.5304268434245,3905.422374794325,-2.3483109182247723,-6.765777669736163,-0.8432778000764573
CENTISPACE,2025-03-31 12:35:00,90010,-6505.476950827707,1316.0595875668064,3848.637761983162,-2.0072893809915384,-6.846281132558745,-1.0490374485954428
CENTISPACE,2025-03-31 12:35:30,90010,-6615.52191380234,903.4096010026419,3779.6043773993856,-1.6598892856111302,-6.905045065940859,-1.251461003767097
CENTISPACE,2025-03-31 12:36:00,90010,-6704.559012569885,487.89079751805264,3698.541761971859,-1.3072130601155243,-6.941882369244931,-1.4499044661653981
CENTISPACE,2025-03-31 12:36:30,90010,-6772.305181849254,70.82265172008324,3605.7077308971398,-0.9503800722727545,-6.956675445870896,-1.6437363663291968
CENTISPACE,2025-03-31 12:37:00,90010,-6818.544938405273,-346.47040131218785,3501.397561758418,-0.5905231141303529,-6.949376620880528,-1.8323397674747082
CENTISPACE,2025-03-31 12:37:30,90010,-6843.131079876745,-762.6631684704815,3385.9430636309453,-0.22878483638623726,-6.9200083439646525,-2.0151142282877217
CENTISPACE,2025-03-31 12:38:00,90010,-6845.9851684282,-1176.433906773621,3259.711529738251,0.13368585757600812,-6.868663175303917,-2.1914777197715867
CENTISPACE,2025-03-31 12:38:30,90010,-6827.097797104027,-1586.4685241468524,3123.104576588455,0.49573744774421047,-6.795503552332045,-2.3608684900507306
CENTISPACE,2025-03-31 12:39:00,90010,-6786.528637389986,-1991.4647596268483,2976.556872891342,0.8562194529607602,-6.700761335937571,-2.522746870966725
CENTISPACE,2025-03-31 12:39:30,90010,-6724.406267139253,-2390.1363297242083,2820.534761931295,1.213986094745077,-6.58473713524097,-2.676597020266517
CENTISPACE,2025-03-31 12:40:00,90010,-6640.927778697902,-2781.217027641087,2655.534781447768,1.5678999579595199,-6.447799410761314,-2.821928593176086
CENTISPACE,2025-03-31 12:40:30,90010,-6536.358167766234,-3163.4647620544824,2482.0820854495523,1.916835636443312,-6.290383356537497,-2.958278337186157
CENTISPACE,2025-03-31 12:41:00,90010,-6411.029504256369,-3535.6655222319837,2300.7287727614003,2.2596833513950503,-6.112989562592748,-3.0852116039527946
CENTISPACE,2025-03-31 12:41:30,90010,-6265.33988715013,-3896.6372563569835,2112.052127466806,2.5953525299947726,-5.916182460020536,-3.2023237723419964
CENTISPACE,2025-03-31 12:42:00,90010,-6099.752068527284,-4245.233879461109,1916.6526436232768,2.9227755480887265,-5.7005884012006,-3.3092416450258706
CENTISPACE,2025-03-31 12:42:30,90010,-5914.792443052741,-4580.348012709256,1715.1526350819893,3.2409103181555774,-5.466894271764543,-3.4056243967157283
CENTISPACE,2025-03-31 12:43:00,90010,-5711.048707758329,-4900.91592820189,1508.1934592984271,3.5487449901238843,-5.2158444388143606,-3.4911651274020765
CENTISPACE,2025-03-31 12:43:30,90010,-5489.1684194419595,-5205.92000893332,1296.4339839424504,3.8453003580237155,-4.948238935033384,-3.5655915808203282
CENTISPACE,2025-03-31 12:44:00,90010,-5249.856822019514,-5494.392242256159,1080.5483473147026,4.129633269665081,-4.664930747253036,-3.6286671170843836
CENTISPACE,2025-03-31 12:44:30,90010,-4993.874590470363,-5765.417315392515,861.2237973445796,4.40083969737624,-4.366823060752226,-3.6801914912492424
CENTISPACE,2025-03-31 12:45:00,90010,-4722.035394319475,-6018.135540343224,639.1584875772327,4.658057680076959,-4.054866330384612,-3.7200015094236774
CENTISPACE,2025-03-31 12:45:30,90010,-4435.203288735479,-6251.745598115243,415.05923758904544,4.900470124991439,-3.730055188954839,-3.747971559457607
CENTISPACE,2025-03-31 12:46:00,90010,-4134.289942009303,-6465.507092841237,189.63926542825294,5.127307457880646,-3.393425204191196,-3.7640140138227958
CENTISPACE,2025-03-31 12:46:30,90010,-3820.2517088253944,-6658.742907072045,-36.384100201588424,5.337850111351648,-3.0460494965161744,-3.768079502930642
CENTISPACE,2025-03-31 12:47:00,90010,-3494.0865593407225,-6830.841350278209,-262.29172021446055,5.5314308415756095,-2.6890352305835767,-3.760157057779204
CENTISPACE,2025-03-31 12:47:30,90010,-3156.830874641028,-6981.258093394538,-487.36495002536276,5.707436864606472,-2.3235199942197395,-3.7402741214846005
CENTISPACE,2025-03-31 12:48:00,90010,-2809.5561196428594,-7109.517883076839,-710.8879411936556,5.865311804428727,-1.9506680789647544,-3.7084964299207033
CENTISPACE,2025-03-31 12:48:30,90010,-2453.365404952564,-7215.216030204119,-932.1499320082462,6.004557445860785,-1.571666676852341,-3.6649277623565215
CENTISPACE,2025-03-31 12:49:00,90010,-2089.3899495719916,-7298.019668047678,-1150.4475192696957,6.124735286488346,-1.187722008383326,-3.609709563633606
CENTISPACE,2025-03-31 12:49:30,90010,-1718.7854566575672,-7357.668776430952,-1365.0869036335564,6.225467882882216,-0.800055396839416,-3.5430204400577106
CENTISPACE,2025-03-31 12:50:00,90010,-1342.728414790401,-7393.976969114737,-1575.3861010252751,6.306439987453179,-0.40989930414722336,-3.4650755317813458
CENTISPACE,2025-03-31 12:50:30,90010,-962.4123373989718,-7406.832042553504,-1780.6771128182509,6.36739947339687,-0.01849334343853788,-3.3761257650188696
CENTISPACE,2025-03-31 12:51:00,90010,-579.0439530954238,-7396.196285072132,-1980.3080476794546,6.408158046267245,0.37291971673150054,-3.276456987956715
CENTISPACE,2025-03-31 12:51:30,90010,-193.8393597438008,-7362.106546401825,-2173.6451882287847,6.428591741773931,0.7630979418436389,-3.166388994693067
CENTISPACE,2025-03-31 12:52:00,90010,191.97984493111895,-7304.674068382982,-2360.0749959295626,6.4286412104129464,1.150804200293999,-3.046274441957133
CENTISPACE,2025-03-31 12:52:30,90010,577.1904434489419,-7224.08407848422,-2539.006047919713,6.408311790497495,1.5348100979327715,-2.916497663717147
CENTISPACE,2025-03-31 12:53:00,90010,960.5714767688193,-7120.595148596683,-2709.870899807357,6.367673372046093,1.9138998650815924,-2.7774733890842547
CENTISPACE,2025-03-31 12:53:30,90010,1340.9081081223296,-6994.538322335433,-2872.1278687851986,6.3068600547991815,2.2868741834954847,-2.6296453691566706
CENTISPACE,2025-03-31 12:54:00,90010,1716.9954602501982,-6846.316014812171,-3025.2627317622364,6.226069604365482,2.6525539414339647,-2.4734849186250307
CENTISPACE,2025-03-31 12:54:30,90010,2087.6424140670943,-6676.40068953307,-3168.7903335648316,6.125562711140716,3.0097839057389084,-2.3094893780783785
CENTISPACE,2025-03-31 12:55:00,90010,2451.6753570747574,-6485.333317719647,-3302.2561006196875,6.0056620571912545,3.3574363005716257,-2.1381805030127965
CENTISPACE,2025-03-31 12:55:30,90010,2807.9421062054566,-6273.721477311656,-3425.237534755228,5.866751097328776,3.69441450536106,-1.9601026640027013
CENTISPACE,2025-03-31 12:56:00,90010,3155.3145715278683,-6042.237976844425,-3537.3452026776176,5.70927314465648,4.019655522043646,-1.7758215893778018
CENTISPACE,2025-03-31 12:56:30,90010,3492.693721700177,-5791.617847530972,-3638.224437385027,5.533729337314446,4.332134576034273,-1.5859218532232744
CENTISPACE,2025-03-31 12:57:00,90010,3819.012059733765,-5522.656550864022,-3727.5560979328898,5.340677357160598,4.63086732117357,-1.3910055043623166
CENTISPACE,2025-03-31 12:57:30,90010,4133.2371987116285,-5236.207313834814,-3805.0576403851537,5.130729540558978,4.914913052050071,-1.1916900606925906
CENTISPACE,2025-03-31 12:58:00,90010,4434.375083070916,-4933.178424477604,-3870.483988228111,4.904550921789444,5.183377546304029,-0.9886065823542176
CENTISPACE,2025-03-31 12:58:30,90010,4721.473088028205,-4614.530361253452,-3923.628286142912,4.662857128994383,5.435415760871382,-0.7823977119092808
CENTISPACE,2025-03-31 12:59:00,90010,4993.622988483486,-4281.272765218115,-3964.3225353230773,4.406412139401576,5.6702343768977705,-0.5737156867803136
CENTISPACE,2025-03-31 12:59:30,90010,5249.963789212396,-3934.461264139289,-3992.43810884538,4.136025900460213,5.887094188495988,-0.3632203289999481
CENTISPACE,2025-03-31 13:00:00,90010,5489.684408424617,-3575.1941581602905,-4007.8861458801985,3.8525518235903844,6.08531233072022,-0.1515770172915094
CENTISPACE,2025-03-31 12:00:00,90011,6252.080268557854,-2070.788100255503,-3950.2635729215235,2.624090681872557,6.677158235753504,0.6536417939897711
CENTISPACE,2025-03-31 12:00:30,90011,6399.545807397499,-1667.0919314734952,-3904.798480269661,2.2901255510460548,6.775826987364777,0.861457310771862
CENTISPACE,2025-03-31 12:01:00,90011,6526.750085875602,-1258.1176780117726,-3846.9428434921842,1.948892719194517,6.853047540122406,1.0665497027616475
CENTISPACE,2025-03-31 12:01:30,90011,6633.289270380832,-845.159670887022,-3776.879509770667,1.6014676973604898,6.908573888818038,1.2682702887746964
CENTISPACE,2025-03-31 12:02:00,90011,6718.824474307979,-429.5258029095429,-3694.830099764185,1.2489464880908532,6.942227813174315,1.4659803384936134
CENTISPACE,2025-03-31 12:02:30,90011,6783.083274369579,-12.531773103748824,-3601.0540448176507,0.8924408399543889,6.953899719425493,1.6590538623437179
CENTISPACE,2025-03-31 12:03:00,90011,6825.860295439691,404.5019313052294,-3495.847968367316,0.5330757705162327,6.943548896257273,1.84687901561305
CENTISPACE,2025-03-31 12:03:30,90011,6847.017967831844,820.2544537661851,-3379.544728669185,0.17198587879894348,6.911203777332975,2.028860147844066
CENTISPACE,2025-03-31 12:04:00,90011,6846.486997474626,1233.4087185308215,-3252.512390820328,-0.18968815373405476,6.856961954754985,2.204419675300407
CENTISPACE,2025-03-31 12:04:30,90011,6824.266625108243,1642.6555754017475,-3115.1530877498885,-0.5508030957807769,6.780989985354436,2.372999907382605
CENTISPACE,2025-03-31 12:05:00,90011,6780.424672762852,2046.6979265949694,-2967.9017731104195,-0.9102167230067257,6.683522987552077,2.5340648212612003
CENTISPACE,2025-03-31 12:05:30,90011,6715.097376356662,2444.2548230925636,-2811.2248693501124,-1.2667913891834959,6.564864026996177,2.6871017788775027
CENTISPACE,2025-03-31 12:06:00,90011,6628.489003858346,2834.0655177667068,-2645.618814604606,-1.619397601293015,6.4253832897334195,2.831623180368755
CENTISPACE,2025-03-31 12:06:30,90011,6520.871259095128,3214.893462502499,-2471.608512408168,-1.9669175877508422,6.2655170423052144,2.967168047917294
CENTISPACE,2025-03-31 12:07:00,90011,6392.582471952088,3585.530236532386,-2289.745688587417,-2.3082488484465746,6.085766378884102,3.093303534006732
CENTISPACE,2025-03-31 12:07:30,90011,6244.026576399791,3944.7993932260442,-2100.6071600633845,-2.642307674883831,5.886695756368878,3.2096263480988925
CENTISPACE,2025-03-31 12:08:00,90011,6075.671878501988,4291.5602126614385,-1904.7930206461288,-2.968032628340832,5.668931319236016,3.3157640958287824
CENTISPACE,2025-03-31 12:08:30,90011,5888.049617289286,4624.711347441278,-1702.9247492560166,-3.2843879636803424,5.433159016889181,3.411376524955619
CENTISPACE,2025-03-31 12:09:00,90011,5681.752322135018,4943.194349412783,-1495.6432463460017,-3.590366986221877,5.180122517248944,3.496156672507057
CENTISPACE,2025-03-31 12:09:30,90011,5457.431971029373,5245.997065206243,-1283.606804623493,-3.884995328966,4.910620921366588,3.569831907814623
CENTISPACE,2025-03-31 12:10:00,90011,5215.797954912467,5532.15688882718,-1067.4890204770381,-4.167334137435578,4.625506284915674,3.6321648664598096
CENTISPACE,2025-03-31 12:10:30,90011,4957.614853990013,5800.763859920929,-847.9766527978691,-4.4364831494802655,4.3256809534971605,3.682954270531285
CENTISPACE,2025-03-31 12:11:00,90011,4683.700032709331,6050.9635967772165,-625.7674361458387,-4.6915836575836005,4.012094719771315,3.7220356310318308
CENTISPACE,2025-03-31 12:11:30,90011,4394.921060813755,6281.960053653778,-401.56785544175614,-4.9318213415176535,3.685741811487354,3.749281828764456
CENTISPACE,2025-03-31 12:12:00,90011,4092.1929686096037,6493.018092573531,-176.09088956797737,-5.15642895961152,3.347657720499396,3.7646035705662073
CENTISPACE,2025-03-31 12:12:30,90011,3776.4753452700065,6683.465860381975,49.94626857195856,-5.36468888743008,2.9989158838236842,3.767949718338281
CENTISPACE,2025-03-31 12:13:00,90011,3448.7692896521753,6852.696962541685,275.8245078523493,-5.555935493298451,2.6406242286860957,3.7593074889360243
CENTISPACE,2025-03-31 12:13:30,90011,3110.1142237181716,7000.17242588009,500.82510280402744,-5.72955734084393,2.2739215943219238,3.738702523623401
CENTISPACE,2025-03-31 12:14:00,90011,2761.5845792125724,7125.42244329391,724.2320177375653,-5.884999209555936,1.899974044003059,3.706198826455642
CENTISPACE,2025-03-31 12:14:30,90011,2404.2863687649688,7228.047894238641,945.3342032559035,-6.021763925269945,1.5199710813774014,3.6618985716217165
CENTISPACE,2025-03-31 12:15:00,90011,2039.3534060324257,7307.721681360581,1163.4280224013382,-6.139414065849264,1.1351215262830738,3.6059417390536366
CENTISPACE,2025-03-31 12:15:30,90011,1667.9446650035222,7364.189589199509,1377.8189254767128,-6.23757308842162,0.7466506194496255,3.53850582038637
CENTISPACE,2025-03-31 12:16:00,90011,1291.2391062348654,7397.271424531223,1587.824555157859,-6.315927024772179,0.35579449098384003,3.4598050146830577
CENTISPACE,2025-03-31 12:16:30,90011,910.4328801432787,7406.861366496466,1792.7763474718874,-6.374225162039141,-0.036202827254932825,3.370089667494023
CENTISPACE,2025-03-31 12:17:00,90011,526.7352592953825,7392.928365438555,1992.0218218354887,-6.412280922323601,-0.4280936961583636,3.2696454127135595
CENTISPACE,2025-03-31 12:17:30,90011,141.36477181523378,7355.516238049648,2184.9266707884367,-6.4299724400456615,-0.8186309124778998,3.1587922306242766
CENTISPACE,2025-03-31 12:18:00,90011,-244.4546933228663,7294.743520114277,2370.8767898220704,-6.427242921671444,-1.2065717421723667,3.037883392722831
CENTISPACE,2025-03-31 12:18:30,90011,-629.4977960597939,7210.803077874122,2549.2802406362016,-6.404100788110339,-1.5906819293976633,2.9073042979940733
CENTISPACE,2025-03-31 12:19:00,90011,-1012.5416570682528,7103.961479902963,2719.5691414493645,-6.360619601050961,-1.969739666982221,2.76747120568609
CENTISPACE,2025-03-31 12:19:30,90011,-1392.369758713145,6974.5581322177495,2881.201478298101,-6.296937775412548,-2.3425395147468766,2.6188298699689994
CENTISPACE,2025-03-31 12:20:00,90011,-1767.7758224077077,6823.004180154407,3033.6628315944827,-6.213258080927104,-2.707896252617746,2.4618540821305803
CENTISPACE,2025-03-31 12:20:30,90011,-2137.567649818786,6649.781181303668,3176.468012556973,-6.109846936629559,-3.064648656116588,2.2970441261768486
CENTISPACE,2025-03-31 12:21:00,90011,-2500.5709156238136,6455.439554528,3309.1626044898994,-5.987033502714258,-3.411663182491076,2.124925153864053
CENTISPACE,2025-03-31 12:21:30,90011,-2855.6328998064873,6240.596810766016,3431.3244042541655,-5.845208574814342,-3.7478375564442037,1.9460454852961109
CENTISPACE,2025-03-31 12:22:00,90011,-3201.6261477999865,6005.935571971402,3542.5647596461818,-5.684823286274938,-4.072104245130185,1.7609748412799524
CENTISPACE,2025-03-31 12:22:30,90011,-3537.452047132929,5752.20138513332,3642.529798777342,-5.506387624425877,-4.383433812782009,1.570302513649054
CENTISPACE,2025-03-31 12:23:00,90011,-3862.0443096070194,5480.200338881221,3730.9015479227096,-5.310468767217554,-4.680838146018142,1.3746354797460705
CENTISPACE,2025-03-31 12:23:30,90011,-4174.372348426408,5190.796490693695,3807.398934680997,-5.097689246872093,-4.963373541526141,1.174596467207613
CENTISPACE,2025-03-31 12:24:00,90011,-4473.444540106753,4884.909113208399,3871.778673657374,-4.86872494742886,-5.230143648433399,0.9708219751242447
CENTISPACE,2025-03-31 12:24:30,90011,-4758.311361408548,4563.50976857512,3923.8360322440953,-4.62430294324058,-5.4803022582389795,0.7639602575663721
CENTISPACE,2025-03-31 12:25:00,90011,-5028.068391987667,4227.6192201802005,3963.405474434877,-4.365199185591901,-5.713055935713077,0.5546692753606862
CENTISPACE,2025-03-31 12:25:30,90011,-5281.859173826188,3878.3041915268263,3990.361180948922,-4.092236044774132,-5.927666484576339,0.343614621958903
CENTISPACE,2025-03-31 12:26:00,90011,-5518.877919069045,3516.673982268031,4004.617444306118,-3.806279714926246,-6.123453242287551,0.13146742906544617
CENTISPACE,2025-03-31 12:26:30,90011,-5738.3720582005335,3143.8769518775557,4006.1289378096967,-3.508237489149742,-6.299795198508322,-0.08109774228194393
CENTISPACE,2025-03-31 12:27:00,90011,-5939.644621038047,2761.096881648606,3994.8908577438306,-3.19905491240528,-6.456132932210545,-0.2934050196093932
CENTISPACE,2025-03-31 12:27:30,90011,-6122.056443438832,2369.5492260445985,3970.938938417543,-2.879712819824634,-6.591970362637141,-0.5047793403231984
CENTISPACE,2025-03-31 12:28:00,90011,-6285.028193082373,1970.477264698064,3934.3493400165207,-2.5512242681843054,-6.706876309579342,-0.7145485709052879
